trading_date,VCB_close,VCB_log_return,VCB_range_pct,VCB_ohlc_invalid,VCB_zero_volume,VCB_hose_disruption,FPT_close,FPT_log_return,FPT_range_pct,FPT_ohlc_invalid,FPT_zero_volume,FPT_hose_disruption,VIC_close,VIC_log_return,VIC_range_pct,VIC_ohlc_invalid,VIC_zero_volume,VIC_hose_disruption,HPG_close,HPG_log_return,HPG_range_pct,HPG_ohlc_invalid,HPG_zero_volume,HPG_hose_disruption,VNM_close,VNM_log_return,VNM_range_pct,VNM_ohlc_invalid,VNM_zero_volume,VNM_hose_disruption,VNINDEX_close,VNINDEX_log_return,VNINDEX_range_pct,VNINDEX_ohlc_invalid,VNINDEX_zero_volume,VNINDEX_hose_disruption,VN30_close,VN30_log_return,VN30_range_pct,VN30_ohlc_invalid,VN30_zero_volume,VN30_hose_disruption
2013-06-21,7.56,-0.002642009462838768,0.013227513227513298,0,0,0,4.79,-0.004166672694845941,0.014613778705636802,0,0,0,8.84,-0.0078873648331661,0.02375565610859738,0,0,0,1.47,-0.040005334613699206,0.02721088435374152,0,0,0,30.97,0.0,0.014853083629318723,0,0,0,498.84,-0.0013422148556836433,0.012067997754791079,0,0,0,553.57,-0.0025979195184868686,0.009989703199234218,0,0,0
2013-06-24,7.24,-0.043249983793816504,0.046961325966850806,0,0,0,4.77,-0.00418410652257406,0.010482180293501012,0,0,0,8.77,-0.00795007026546024,0.03192702394526809,0,0,0,1.48,0.0067796869853787856,0.027027027027027053,0,0,0,30.97,0.0,0.02227962544397797,0,0,0,489.74,-0.018410765017266684,0.028035284028259815,0,0,0,546.56,-0.012744120923493085,0.02268735362997654,0,0,0
2013-06-25,6.8,-0.06269859421556401,0.06470588235294124,0,0,0,4.65,-0.02547908530098475,0.03440860215053766,0,0,0,8.63,-0.01609230128875483,0.04866743916570103,0,0,0,1.42,-0.041385216162854344,0.07042253521126768,0,0,0,30.05,-0.03015633300389453,0.05391014975041589,0,0,0,473.02,-0.03473696713916308,0.046023423956703814,0,0,0,530.46,-0.029899536514381708,0.041963578780680896,0,0,0
2013-06-26,6.62,-0.026827242233144144,0.03625377643504535,0,0,0,4.66,0.002148228538289665,0.01287553648068661,0,0,0,8.63,0.0,0.03244495944380062,0,0,0,1.42,0.0,0.014084507042253534,0,0,0,30.05,0.0,0.01530782029950086,0,0,0,473.53,0.0010775976955290645,0.02124469410597006,0,0,0,529.88,-0.0010939888297070155,0.018796708688759572,0,0,0
2013-06-27,6.77,0.02240571697526672,0.029542097488921743,0,0,0,4.67,0.0021436235432512607,0.010706638115631655,0,0,0,8.84,0.02404237155421507,0.02375565610859718,0,0,0,1.49,0.04811924834419845,0.05369127516778528,0,0,0,30.51,0.015191837747361436,0.015077023926581477,0,0,0,482.95,0.019697860033659254,0.0164613314007661,0,0,0,539.89,0.018714849288137714,0.017207208875882056,0,0,0
2013-06-28,6.87,0.014663019310074299,0.01746724890829696,0,0,0,4.69,0.004273510777382139,0.01705756929637509,0,0,0,8.77,-0.00795007026546024,0.015963511972634046,0,0,0,1.47,-0.013513719166722893,0.02721088435374152,0,0,0,30.51,0.0,0.015077023926581359,0,0,0,481.13,-0.003775624765704144,0.012470642030220523,0,0,0,538.54,-0.0025036408578662517,0.010602740743491731,0,0,0
2013-07-01,6.72,-0.022075951699199736,0.01934523809523808,0,0,0,4.72,0.0063762171392758304,0.012711864406779768,0,0,0,8.63,-0.01609230128875483,0.02433371958285041,0,0,0,1.45,-0.013698844358161877,0.020689655172413814,0,0,0,30.28,-0.007567070159330225,0.015191545574636752,0,0,0,480.04,-0.0022680700963606526,0.014102991417381847,0,0,0,534.85,-0.006875440494193086,0.010414134804150576,0,0,0
2013-07-02,6.82,0.01477131732031256,0.014662756598240546,0,0,0,4.76,0.008438868645864739,0.018907563025210055,0,0,0,8.91,0.03192973638738117,0.039281705948372575,0,0,0,1.48,0.020478531343540662,0.027027027027027053,0,0,0,31.2,0.029930666246188675,0.014743589743589771,0,0,0,489.84,0.020209373406459008,0.01923076923076915,0,0,0,544.98,0.018762762990037984,0.01611068296084255,0,0,0
2013-07-03,6.72,-0.01477131732031256,0.022321428571428624,0,0,0,4.78,0.004192878260036004,0.00836820083682009,0,0,0,8.91,0.0,0.023569023569023663,0,0,0,1.47,-0.0067796869853787856,0.01360544217687076,0,0,0,30.97,-0.007399100830325356,0.014853083629318723,0,0,0,487.35,-0.005096256386480036,0.011942136041859019,0,0,0,543.95,-0.0018917658750856603,0.011214266017096991,0,0,0
2013-07-04,6.72,0.0,0.014880952380952462,0,0,0,4.87,0.01865339059113391,0.032854209445585245,0,0,0,8.84,-0.0078873648331661,0.02375565610859738,0,0,0,1.45,-0.013698844358161877,0.020689655172413814,0,0,0,30.97,0.0,0.014853083629318723,0,0,0,487.22,-0.000266784326977465,0.008538237346578482,0,0,0,543.66,-0.0005332794050678658,0.007670235073391592,0,0,0
2013-07-05,6.75,0.004454350349380354,0.011851851851851862,0,0,0,4.9,0.00614126802208248,0.014285714285714343,0,0,0,8.84,0.0,0.015837104072398255,0,0,0,1.46,0.006872879287762035,0.013698630136986314,0,0,0,30.97,0.0,0.014853083629318723,0,0,0,485.66,-0.0032069758593245012,0.0098216859531359,0,0,0,543.38,-0.000515160447071672,0.008281497294710883,0,0,0
2013-07-08,6.77,0.0029585820397450835,0.010339734121122511,0,0,0,4.83,-0.014388737452099676,0.01656314699792962,0,0,0,8.7,-0.015963850989014094,0.024137931034482654,0,0,0,1.44,-0.013793322132335806,0.020833333333333353,0,0,0,30.97,0.0,0.014853083629318723,0,0,0,482.77,-0.005968440835226296,0.011123309236282297,0,0,0,539.92,-0.006387910579801037,0.010538598310860759,0,0,0
2013-07-09,6.77,0.0,0.011816838995568697,0,0,0,4.78,-0.010405921161116716,0.018828451882845158,0,0,0,8.84,0.015963850989014094,0.015837104072398255,0,0,0,1.45,0.006920442844573771,0.013793103448275874,0,0,0,31.43,0.014743856824364965,0.01463569837734651,0,0,0,485.5,0.00563893796968884,,1,0,0,541.53,0.0029774861333287106,,1,0,0
2013-07-10,6.7,-0.010393560527263146,0.014925373134328304,0,0,0,4.77,-0.002094241603114888,0.008385744234800846,0,0,0,8.77,-0.00795007026546024,0.023945267958951067,0,0,0,1.44,-0.006920442844573771,0.013888888888888902,0,0,0,31.43,0.0,0.01495386573337572,0,0,0,484.43,-0.002206345682801647,0.011147121359123047,0,0,0,538.97,-0.004738555835569258,0.010687051227341022,0,0,0
2013-07-11,6.75,0.0074349784875180625,0.014814814814814762,0,0,0,4.76,-0.0020986366569211157,0.008403361344537823,0,0,0,8.91,0.01583743509862634,0.023569023569023663,0,0,0,1.43,-0.006968669316093357,0.013986013986014,0,0,0,31.43,0.0,0.01463569837734651,0,0,0,484.47,8.256786050697684e-05,0.006873490618614122,0,0,0,539.51,0.001001409474681303,0.006172267427851274,0,0,0
2013-07-12,6.82,0.010316966970932206,0.01026392961876837,0,0,0,4.83,0.01459879942115272,0.01656314699792962,0,0,0,9.12,0.023295562603522058,0.030701754385964845,0,0,0,1.5,0.0477906638363485,0.04666666666666671,0,0,0,31.66,0.007291203643390087,0.014529374605180065,0,0,0,493.99,0.019459764158966664,0.017935585740602063,0,0,0,548.27,0.01610654613319973,0.014481915844383134,0,0,0
2013-07-15,6.82,0.0,0.01026392961876837,0,0,0,4.84,0.0020682530640590002,0.014462809917355431,0,0,0,9.05,-0.007705046374405278,0.03867403314917123,0,0,0,1.55,0.03278982282299092,0.019354838709677438,0,0,0,31.66,0.0,0.014845230574857829,0,0,0,494.1,0.00022265178365277194,0.010868245294474811,0,0,0,548.6,0.0006017121627115429,0.008403208166241367,0,0,0
2013-07-16,6.8,-0.0029368596733096997,0.011764705882352951,0,0,0,4.9,0.012320484388040676,0.01836734693877548,0,0,0,8.98,-0.007764875397726634,0.031180400890868525,0,0,0,1.54,-0.006472514505617477,0.012987012987012998,0,0,0,32.13,0.0147361186749011,0.021786492374727646,0,0,0,496.22,0.004281450921811647,0.008242311877796088,0,0,0,549.75,0.002094050931367164,0.008094588449295217,0,0,0
2013-07-17,6.8,0.0,0.007352941176470562,0,0,0,4.91,0.0020387366898482195,0.006109979633401272,0,0,0,8.98,0.0,0.031180400890868525,0,0,0,1.54,0.0,0.012987012987012998,0,0,0,32.36,0.007132919062523335,0.01421508034610633,0,0,0,497.5,0.002576179825131142,0.009226130653266282,0,0,0,551.38,0.0029605971876121018,0.009213246762668083,0,0,0
2013-07-18,6.77,-0.004421525257877423,0.010339734121122643,0,0,0,4.86,-0.01023550389402672,0.01646090534979425,0,0,0,8.91,-0.007825640831390146,0.023569023569023663,0,0,0,1.58,0.025642430613337652,0.037974683544303826,0,0,0,32.36,0.0,0.01421508034610633,0,0,0,496.84,-0.0013275139226545107,0.012639884067305316,0,0,0,550.67,-0.0012885079592246385,0.011131893874734407,0,0,0
2013-07-19,6.87,0.014663019310074299,0.02037845705967985,0,0,0,4.93,0.014300550142196222,0.014198782961460325,0,0,0,8.98,0.007825640831390146,0.023385300668151542,0,0,0,1.6,0.01257878220686015,0.012500000000000011,0,0,0,33.28,0.02803352376271695,0.020733173076923007,0,0,0,503.76,0.013831921504494638,0.012108940765443908,0,0,0,556.56,0.010639262952127915,0.01000790570648277,0,0,0
2013-07-22,6.85,-0.002915453960124159,0.01459854014598535,0,0,0,4.93,0.0,0.01825557809330626,0,0,0,8.91,-0.007825640831390146,0.01571268237934911,0,0,0,1.6,0.0,0.025000000000000022,0,0,0,33.51,0.006887285796211451,0.02059086839749322,0,0,0,506.16,0.004752860658141067,0.01201201201201198,0,0,0,557.97,0.0025302158797595453,0.010950409520225126,0,0,0
2013-07-23,6.94,0.01305312224457933,0.028818443804034477,0,0,0,4.9,-0.006103782938017721,0.010204081632653024,0,0,0,8.91,0.0,0.01571268237934911,0,0,0,1.64,0.024692612590371366,0.02439024390243891,0,0,0,33.51,0.0,0.01402566398090119,0,0,0,504.29,-0.003701325419142698,0.008764798032877826,0,0,0,556.79,-0.0021170484063288697,0.006483593455342051,0,0,0
2013-07-24,6.77,-0.02480068759452947,0.02511078286558358,0,0,0,4.83,-0.014388737452099676,0.00828157349896481,0,0,0,8.91,0.0,0.023569023569023663,0,0,0,1.61,-0.018462062839735283,0.0310559006211179,0,0,0,32.82,-0.020805816087274387,0.021023765996343622,0,0,0,494.18,-0.020251676129454665,0.022076976000647473,0,0,0,548.24,-0.01547500181124839,0.016379687728002367,0,0,0
2013-07-25,6.75,-0.0029585820397450835,0.014814814814814762,0,0,0,4.87,0.008247469430017196,0.016427104722792622,0,0,0,8.98,0.007825640831390146,0.015590200445434362,0,0,0,1.58,-0.018809331957496234,0.025316455696202552,0,0,0,33.05,0.006983480635750272,0.02087745839636907,0,0,0,491.78,-0.004868361272641231,0.008418398470861042,0,0,0,544.15,-0.007488203135497251,0.009776715979049987,0,0,0
2013-07-26,6.75,0.0,0.017777777777777795,0,0,0,4.82,-0.010320009031989485,0.018672199170124634,0,0,0,8.98,0.0,0.015590200445434362,0,0,0,1.58,0.0,0.012658227848101276,0,0,0,33.28,0.006935049655312664,0.01382211538461541,0,0,0,493.93,0.004362344725223011,0.014657947482436802,0,0,0,544.88,0.001340642790991886,0.012553222727939947,0,0,0
2013-07-29,6.62,-0.019447134935521637,0.0332326283987915,0,0,0,4.74,-0.016736792355523944,0.02109704641350222,0,0,0,8.84,-0.015713005664556245,0.015837104072398255,0,0,0,1.55,-0.019169916107720175,0.019354838709677438,0,0,0,32.59,-0.020951123103537306,0.02822951825713392,0,0,0,485.69,-0.0168232464437148,,1,0,0,537.42,-0.013785675217904192,,1,0,0
2013-07-30,6.67,0.007524489978615323,0.01199400299850076,0,0,0,4.83,0.018809331957496234,0.022774327122153274,0,0,0,8.7,-0.015963850989014094,0.02413793103448286,0,0,0,1.59,0.025479085300984916,0.03144654088050317,0,0,0,32.82,0.00703259281247437,0.01401584399756227,0,0,0,488.54,0.0058507911479575014,0.006816227944487625,0,0,0,541.78,0.008080103264095584,,1,0,0
2013-07-31,6.58,-0.013585114590306313,0.018237082066869317,0,0,0,4.83,0.0,0.014492753623188465,0,0,0,8.84,0.015963850989014094,0.03167420814479631,0,0,0,1.58,-0.006309169193264741,0.012658227848101276,0,0,0,33.51,0.020805816087274387,0.02059086839749322,0,0,0,491.85,0.00675244051191104,,1,0,0,542.52,0.001364936115259674,0.008055002580550034,0,0,0
2013-08-01,6.55,-0.0045696956900653785,0.015267175572519165,0,0,0,4.82,-0.0020725396019722897,0.004149377593360907,0,0,0,8.91,0.0078873648331661,0.023569023569023663,0,0,0,1.58,0.0,0.018987341772151913,0,0,0,33.51,0.0,0.01402566398090119,0,0,0,492.43,0.001178526571974814,0.009625733606807078,0,0,0,543.56,0.0019151449577829993,0.008094782544705444,0,0,0
2013-08-02,6.62,0.010630320301756369,0.01057401812688826,0,0,0,4.85,0.006204776886882701,0.00618556701030933,0,0,0,8.91,0.0,0.01571268237934911,0,0,0,1.59,0.006309169193264741,0.012578616352201269,0,0,0,33.75,0.007136515569319712,0.013925925925925892,0,0,0,494.66,0.004518339348709155,0.00543807868030566,0,0,0,545.59,0.0037276818632401287,0.004985428618559774,0,0,0
2013-08-05,6.65,0.004521484718845947,0.007518796992481309,0,0,0,5.0,0.03045920748470854,0.04799999999999986,0,0,0,8.98,0.007825640831390146,0.015590200445434362,0,0,0,1.6,0.00626961301359541,0.012500000000000011,0,0,0,33.28,-0.014023801365531163,0.021033653846153716,0,0,0,493.66,-0.0020236367598727156,0.008082485921484441,0,0,0,546.18,0.0010808138297155878,0.008312278003588703,0,0,0
2013-08-06,6.72,0.010471299867295336,0.017857142857142873,0,0,0,5.07,0.01390290516899162,0.0177514792899408,0,0,0,9.05,0.007764875397726634,0.023204419889502854,0,0,0,1.6,0.0,0.012500000000000011,0,0,0,33.75,0.014023801365531163,0.02755555555555555,0,0,0,496.56,0.005857300985819158,0.009364427259545628,0,0,0,549.45,0.005969186147680716,0.008881608881608872,0,0,0
2013-08-07,6.65,-0.010471299867295336,0.015037593984962351,0,0,0,5.2,0.02531780798428973,0.028846153846153914,0,0,0,9.26,0.022939290946253355,0.037796976241900614,0,0,0,1.64,0.024692612590371366,0.0426829268292682,0,0,0,33.51,-0.007136515569319712,0.007162041181736855,0,0,0,500.1,0.007103756319461141,0.0144771045790842,0,0,0,553.29,0.006964498469891112,0.011332212763650134,0,0,0
2013-08-08,6.6,-0.007547205635383136,0.015151515151515233,0,0,0,5.07,-0.02531780798428973,0.02564102564102562,0,0,0,9.26,0.0,0.01511879049676032,0,0,0,1.64,0.0,0.024390243902439046,0,0,0,33.51,0.0,0.01402566398090119,0,0,0,498.22,-0.0037663318822751535,0.012966159527919352,0,0,0,550.07,-0.005836733507521785,0.01214390895704174,0,0,0
2013-08-09,6.6,0.0,0.006060606060606067,0,0,0,5.12,0.009813621448324428,0.011718750000000097,0,0,0,9.26,0.0,0.02267818574514048,0,0,0,1.63,-0.006116227017436082,0.018404907975460003,0,0,0,33.51,0.0,0.01402566398090119,0,0,0,500.62,0.004805583714559525,0.00631217290559711,0,0,0,552.27,0.003991514271278085,0.005341590164231347,0,0,0
2013-08-12,6.58,-0.003034903695153801,0.0060790273556231055,0,0,0,5.1,-0.003913899321136283,0.013725490196078313,0,0,0,9.05,-0.022939290946253355,0.02320441988950266,0,0,0,1.63,0.0,0.0061349693251533804,0,0,0,33.51,0.0,0.007162041181736855,0,0,0,499.46,-0.002319815455195773,0.007728346614343518,0,0,0,550.07,-0.003991514271278085,0.0076172123547911,0,0,0
2013-08-13,6.53,-0.007627802048886245,0.013782542113323101,0,0,0,5.11,0.0019588644853330006,0.01565557729941293,0,0,0,9.12,0.007705046374405278,0.015350877192982325,0,0,0,1.64,0.006116227017436082,0.02439024390243891,0,0,0,33.98,0.013928214494566937,0.013831665685697436,0,0,0,497.73,-0.0034697534785728124,0.010507704980612015,0,0,0,550.36,0.0005270667043131283,0.009793589650410616,0,0,0
2013-08-14,6.55,0.003058106358820867,0.0030534351145037517,0,0,0,5.13,0.003906254967065204,0.007797270955165699,0,0,0,9.19,0.007646132281355467,0.022850924918389453,0,0,0,1.65,0.006079046076382155,0.012121212121212133,0,0,0,34.44,0.013446563315743898,0.02003484320557485,0,0,0,503.57,0.011664967984224894,0.014973092122247083,0,0,0,554.34,0.00720560735109288,0.01228487931594339,0,0,0
2013-08-15,6.62,0.010630320301756369,0.018126888217522674,0,0,0,5.32,0.0363676441708749,0.028195488721804576,0,0,0,9.26,0.00758811229049261,0.01511879049676032,0,0,0,1.68,0.01801850550267836,0.023809523809523832,0,0,0,34.9,0.01326814964885159,0.013180515759312346,0,0,0,508.22,0.00919169538890241,0.008992168745818837,0,0,0,559.07,0.00849647201816417,0.010928864006296194,0,0,0
2013-08-16,6.62,0.0,0.007552870090634414,0,0,0,5.34,0.0037523496185503102,0.016853932584269638,0,0,0,9.33,0.007530966201164446,0.015005359056806063,0,0,0,1.7,0.01183445764700286,0.023529411764705903,0,0,0,34.67,-0.006612069511449548,0.019901932506489695,0,0,0,507.79,-0.0008464484122665539,0.00933456743929579,0,0,0,559.16,0.00016096867405490656,0.008494885184920238,0,0,0
2013-08-19,6.6,-0.003025720916537189,0.015151515151515233,0,0,0,5.47,0.024052963461786314,0.036563071297989067,0,0,0,9.26,-0.007530966201164446,0.02267818574514048,0,0,0,1.7,0.0,0.01764705882352943,0,0,0,34.67,0.0,0.013267955004326532,0,0,0,511.02,0.00634075209680951,0.01209346013854645,0,0,0,561.62,0.004389807010174884,0.012196859086214717,0,0,0
2013-08-20,6.55,-0.0076045993852191796,0.007633587786259515,0,0,0,5.43,-0.007339482488045723,0.014732965009208118,0,0,0,9.12,-0.015234244571848077,0.030701754385964845,0,0,0,1.7,0.0,0.01764705882352943,0,0,0,34.2,-0.013649115628372233,0.027192982456140342,0,0,0,504.81,-0.012226607524579158,0.01283651274737022,0,0,0,557.52,-0.007327087482838834,0.011192423590185123,0,0,0
2013-08-21,6.58,0.0045696956900653785,0.007598784194528849,0,0,0,5.39,-0.007393749024938279,0.03896103896103896,0,0,0,9.19,0.007646132281355467,0.030467899891186003,0,0,0,1.72,0.011696039763191335,0.017441860465116296,0,0,0,34.2,0.0,0.013742690058479706,0,0,0,502.7,-0.004188550157935289,0.015456534712552181,0,0,0,555.93,-0.002855990086236382,0.015253718993398483,0,0,0
2013-08-22,6.4,-0.027736754971599664,0.028124999999999956,0,0,0,5.27,-0.022515022367634918,0.028462998102466695,0,0,0,9.33,0.015119078491657056,0.03751339764201516,0,0,0,1.68,-0.023530497410194195,0.023809523809523832,0,0,0,33.5,-0.020680205237538996,0.020895522388059785,0,0,0,496.12,-0.013175737751400796,0.019188905909860596,0,0,0,549.54,-0.011560822401076365,0.01772391454671181,0,0,0
2013-08-23,6.18,-0.0349797188960268,0.04854368932038847,0,0,0,5.19,-0.015296665375473584,0.023121387283237014,0,0,0,9.26,-0.007530966201164446,0.037796976241900614,0,0,0,1.67,-0.0059701669865037665,0.02994011976047907,0,0,0,31.86,-0.05019413434911835,0.06622724419334587,0,0,0,486.82,-0.018923388043361022,0.031038166057269657,0,0,0,542.08,-0.013667972619315627,0.02398170011806375,0,0,0
2013-08-26,6.18,0.0,0.03559870550161808,0,0,0,5.18,-0.0019286409064056542,0.017374517374517347,0,0,0,9.12,-0.015234244571848077,0.023026315789473586,0,0,0,1.67,0.0,0.017964071856287442,0,0,0,32.79,0.028772286374654232,0.06404391582799628,0,0,0,490.54,0.007612380216022174,0.024360908386676,0,0,0,543.38,0.002395298991316963,0.01825610070300703,0,0,0
2013-08-27,6.16,-0.003241493924170946,0.008116883116883088,0,0,0,5.15,-0.005808341595746835,0.015533980582524285,0,0,0,8.98,-0.015469921772131912,0.015590200445434164,0,0,0,1.67,0.0,0.011976047904191628,0,0,0,32.56,-0.00703904972221725,0.021498771498771368,0,0,0,485.57,-0.010183366525092552,0.008896760508268618,0,0,0,539.97,-0.006295308555454682,0.007759690353167659,0,0,0
2013-08-28,6.04,-0.01967276559870501,0.01986754966887419,0,0,0,4.97,-0.03557687456710745,0.042253521126760556,0,0,0,8.91,-0.007825640831390146,0.04713804713804713,0,0,0,1.61,-0.03658944743229203,0.037267080745341505,0,0,0,31.15,-0.044270295900877166,0.03788121990369181,0,0,0,473.3,-0.025594021682495693,0.025755334882738217,0,0,0,528.62,-0.021243745212404797,0.02343838674283982,0,0,0
2013-08-29,5.72,-0.0544352065550171,0.062937062937063,0,0,0,4.95,-0.004032263527938396,0.02020202020202013,0,0,0,8.63,-0.03192973638738117,0.03244495944380062,0,0,0,1.59,-0.012500162764231493,0.018867924528301903,0,0,0,30.92,-0.00741102151424089,0.022639068564036198,0,0,0,468.55,-0.010086617342369486,0.018226443282467107,0,0,0,523.51,-0.009713704922193145,0.013371282305973143,0,0,0
2013-08-30,6.06,0.057740994689516656,0.05280528052805271,0,0,0,5.0,0.010050335853501347,0.016000000000000014,0,0,0,8.77,0.01609230128875483,0.01596351197263384,0,0,0,1.63,0.024845998586530693,0.030674846625766763,0,0,0,30.45,-0.015317229563315493,0.05385878489326756,0,0,0,472.7,0.008818118229358518,0.022360905436852114,0,0,0,531.23,0.014638940146235235,0.02537507294392263,0,0,0
2013-09-03,5.82,-0.04040953833787664,0.0446735395189003,0,0,0,4.97,-0.006018072325562951,0.020120724346076566,0,0,0,8.7,-0.008013780723553854,0.016091954022988367,0,0,0,1.65,0.012195273093818237,0.012121212121212133,0,0,0,31.15,0.022728251077556383,0.029855537720706253,0,0,0,472.17,-0.001121847567572054,0.014443950272147729,0,0,0,527.92,-0.006250315395968542,0.013524776481285018,0,0,0
2013-09-04,5.79,-0.005167970158442614,0.02936096718480137,0,0,0,4.98,0.0020100509280243095,0.016064257028112462,0,0,0,8.7,0.0,0.024137931034482654,0,0,0,1.61,-0.024541108916117438,0.024844720496894294,0,0,0,31.86,0.022537059248440183,0.02950408035153802,0,0,0,471.45,-0.0015260383199322547,0.015102343832856092,0,0,0,525.66,-0.004290141168839412,0.01453410950043752,0,0,0
2013-09-05,5.91,0.02051353983310311,0.032148900169204804,0,0,0,5.07,0.01791092656653026,0.021696252465483297,0,0,0,8.7,0.0,0.024137931034482654,0,0,0,1.64,0.018462062839735283,0.02439024390243891,0,0,0,32.56,0.021733236652436982,0.028562653562653553,0,0,0,477.57,0.012897694123467751,0.014762233808656228,0,0,0,531.71,0.011443612025375138,0.014669650749468823,0,0,0
2013-09-06,6.01,0.016778917129109283,0.01996672212978371,0,0,0,5.14,0.013712261863981778,0.029182879377431976,0,0,0,8.91,0.023851215822180194,0.039281705948372575,0,0,0,1.69,0.03003228709887512,0.04142011834319517,0,0,0,32.56,0.0,0.028562653562653553,0,0,0,480.03,0.005137855913738498,0.011228464887611164,0,0,0,534.8,0.005794617296086102,0.011144353029169852,0,0,0
2013-09-09,5.82,-0.03212448680376978,0.03264604810996555,0,0,0,5.01,-0.02561716437030026,0.03193612774451083,0,0,0,8.7,-0.023851215822180194,0.02413793103448286,0,0,0,1.67,-0.011904902506318371,0.023952095808383256,0,0,0,31.86,-0.021733236652436982,0.02950408035153802,0,0,0,470.16,-0.02077553964449752,0.020397311553513764,0,0,0,524.17,-0.020076786041046013,0.020680313638705063,0,0,0
2013-09-10,5.86,0.006849341845574841,0.008532423208191095,0,0,0,5.05,0.007952328190494962,0.017821782178217796,0,0,0,8.84,0.015963850989014094,0.02375565610859738,0,0,0,1.71,0.02366974408590472,0.02923976608187137,0,0,0,32.33,0.014644287255439092,0.014537581193937485,0,0,0,474.53,0.00925177819379197,0.011506121846880029,0,0,0,530.19,0.011419373683072997,0.009034497067089302,0,0,0
2013-09-11,5.96,0.01692087748833715,0.028523489932885893,0,0,0,5.03,-0.003968259175620492,0.021868787276341835,0,0,0,8.91,0.0078873648331661,0.01571268237934911,0,0,0,1.76,0.028820438535491988,0.02272727272727275,0,0,0,32.33,0.0,0.014537581193937485,0,0,0,476.4,0.0039329969829573486,0.011062132661628846,0,0,0,531.91,0.003238869228143315,0.010396495647759909,0,0,0
2013-09-12,5.96,0.0,0.011744966442952918,0,0,0,4.99,-0.00798407434822046,0.014028056112224328,0,0,0,8.84,-0.0078873648331661,0.015837104072398255,0,0,0,1.79,0.016901810802603223,0.022346368715083817,0,0,0,32.09,-0.007451136615575837,0.0074789654097848195,0,0,0,475.59,-0.001701698957898401,0.004815071805546838,0,0,0,531.17,-0.0013921814341726346,0.0051019447634467995,0,0,0
2013-09-13,6.01,0.00835426746985779,0.00831946755407651,0,0,0,4.97,-0.004016069654890098,0.012072434607645975,0,0,0,8.84,0.0,0.02375565610859738,0,0,0,1.76,-0.016901810802603223,0.02272727272727275,0,0,0,32.33,0.007451136615575837,0.014537581193937485,0,0,0,476.42,0.0017436796048269088,0.007262499475252885,0,0,0,531.21,7.530262244959118e-05,0.007002880216863224,0,0,0
2013-09-16,6.18,0.02789352292248326,0.01618122977346287,0,0,0,4.96,-0.0020140993717012723,0.008064516129032265,0,0,0,8.77,-0.00795007026546024,0.015963511972634046,0,0,0,1.78,0.011299555253933335,0.016853932584269676,0,0,0,32.09,-0.007451136615575837,0.014646307260828882,0,0,0,475.57,-0.0017857335179503053,0.009945959585339616,0,0,0,531.99,0.0014672688862615857,0.009981390627643487,0,0,0
2013-09-17,6.33,0.02398196468648539,0.0300157977883097,0,0,0,4.98,0.004024150299725582,0.016064257028112462,0,0,0,8.77,0.0,0.007981755986317023,0,0,0,1.78,0.0,0.011235955056179785,0,0,0,32.09,0.0,0.014646307260828882,0,0,0,477.73,0.004531634734978418,0.009084629393171941,0,0,0,535.8,0.0071362649380111165,0.008697275102650184,0,0,0
2013-09-18,6.18,-0.02398196468648539,0.024271844660194233,0,0,0,5.03,0.009990093075086248,0.01789264413518884,0,0,0,8.77,0.0,0.015963511972634046,0,0,0,1.76,-0.011299555253933335,0.01704545454545456,0,0,0,31.86,-0.007193150639863255,0.014752040175768954,0,0,0,474.26,-0.00729002482713792,0.012461518998018018,0,0,0,531.63,-0.007813198455145276,0.011549385851061803,0,0,0
2013-09-19,6.18,0.0,0.0210355987055016,0,0,0,5.04,0.001986097971629297,0.011904761904761828,0,0,0,8.77,0.0,0.007981755986317023,0,0,0,1.77,0.00566573753567734,0.011299435028248598,0,0,0,32.09,0.007193150639863255,0.014646307260828882,0,0,0,476.09,0.0038512174711646807,0.006931462538595668,0,0,0,533.83,0.004129677560132272,0.0077927430080736715,0,0,0
2013-09-20,6.26,0.01286191364240774,0.02396166134185295,0,0,0,5.05,0.001982161203991195,0.00594059405940599,0,0,0,8.63,-0.01609230128875483,0.016222479721900208,0,0,0,1.78,0.005633817718255996,0.011235955056179785,0,0,0,32.33,0.007451136615575837,0.014537581193937485,0,0,0,477.19,0.002307822440879015,0.005218047318678113,0,0,0,537.57,0.006981547864938875,0.009859181129899489,0,0,0
2013-09-23,6.21,-0.008019289166619759,0.019323671497584557,0,0,0,5.15,0.019608471388376403,0.023300970873786426,0,0,0,8.7,0.008078520565200975,0.016091954022988367,0,0,0,1.89,0.059963464767557206,0.06878306878306872,0,0,0,32.09,-0.007451136615575837,0.014646307260828882,0,0,0,479.09,0.003973736772023173,0.008411780667515441,0,0,0,540.25,0.004973011306561581,0.01058769088385012,0,0,0
2013-09-24,6.26,0.008019289166619759,0.02715654952076676,0,0,0,5.25,0.019231361927887658,0.022857142857142878,0,0,0,8.77,0.008013780723553854,0.01596351197263384,0,0,0,1.86,-0.016000341346441016,0.01612903225806441,0,0,0,32.33,0.007451136615575837,0.014537581193937485,0,0,0,482.82,0.007755442184065764,0.010210844621183775,0,0,0,543.23,0.005500807609343461,0.00865195221177042,0,0,0
