ds,y,yhat,yhat_lower,yhat_upper
2012-02-07,2.543175557911976,3.9410114429967007,-1956.0229730970573,1963.9049959830509
2012-02-08,2.548663615590751,2.545531989624635,2.5173379600817642,2.573726019167506
2012-02-09,2.559550192783766,2.551010795692908,2.522816766150037,2.5792048252357787
2012-02-10,2.548663615590751,2.5618790206057915,2.5336849910629207,2.5900730501486624
2012-02-13,2.543175557911976,2.551010795692908,2.522816766150037,2.5792048252357787
2012-02-14,2.548663615590751,2.545531989624635,2.5173379600817642,2.573726019167506
2012-02-15,2.554121718809473,2.551010795692908,2.522816766150037,2.5792048252357787
2012-02-16,2.559550192783766,2.5564596977974983,2.5282656682546274,2.584653727340369
2012-02-17,2.5877640352277083,2.5618790206057915,2.5336849910629207,2.5900730501486624
2012-02-20,2.598979106047848,2.590045300961952,2.5618512714190813,2.618239330504823
2012-02-21,2.5930133911138515,2.60124146573681,2.573047436193939,2.629435495279681
2012-02-22,2.5930133911138515,2.595285807634241,2.56709177809137,2.6234798371771118
2012-02-23,2.598979106047848,2.595285807634241,2.56709177809137,2.6234798371771118
2012-02-24,2.5930133911138515,2.60124146573681,2.573047436193939,2.629435495279681
2012-02-27,2.5930133911138515,2.595285807634241,2.56709177809137,2.6234798371771118
2012-02-28,2.5877640352277083,2.5952858076342404,2.5670917780913696,2.6234798371771113
2012-02-29,2.5877640352277083,2.590045300961952,2.5618512714190813,2.618239330504823
2012-03-01,2.582486978126864,2.590045300961952,2.5618512714190813,2.618239330504823
2012-03-02,2.5877640352277083,2.5847771397728776,2.5565831102300067,2.6129711693157485
2012-03-05,2.6361960973342264,2.590045300961952,2.5618512714190813,2.618239330504823
2012-03-06,2.604170070614818,2.6383957176848636,2.6102016881419927,2.6665897472277345
2012-03-07,2.6152036507358583,2.6064236795243385,2.5782296499814676,2.6346177090672094
2012-03-08,2.5930133911138515,2.6174386595519215,2.5892446300090506,2.6456326890947923
2012-03-09,2.5877640352277083,2.595285807634241,2.56709177809137,2.6234798371771118
2012-03-12,2.5930133911138515,2.590045300961952,2.5618512714190813,2.618239330504823
2012-03-13,2.5930133911138515,2.595285807634241,2.56709177809137,2.6234798371771118
2012-03-14,2.5930133911138515,2.5952858076342404,2.5670917780913696,2.6234798371771113
2012-03-15,2.604170070614818,2.595285807634241,2.56709177809137,2.6234798371771118
2012-03-16,2.5930133911138515,2.6064236795243385,2.5782296499814676,2.6346177090672094
2012-03-19,2.5930133911138515,2.595285807634241,2.56709177809137,2.6234798371771118
2012-03-20,2.5930133911138515,2.595285807634241,2.56709177809137,2.6234798371771118
2012-03-21,2.5930133911138515,2.5952858076342404,2.5670917780913696,2.6234798371771113
2012-03-22,2.5930133911138515,2.595285807634241,2.56709177809137,2.6234798371771118
2012-03-23,2.6411978941143697,2.5952858076342404,2.5670917780913696,2.6234798371771113
2012-03-26,2.6253929674212007,2.643389082579205,2.615195053036334,2.6715831121220757
2012-03-27,2.604170070614818,2.627610799378933,2.599416769836062,2.655804828921804
2012-03-28,2.6152036507358583,2.606423679524339,2.578229649981468,2.63461770906721
2012-03-29,2.604170070614818,2.6174386595519215,2.5892446300090506,2.6456326890947923
2012-03-30,2.598979106047848,2.606423679524339,2.578229649981468,2.63461770906721
2012-04-02,2.598979106047848,2.60124146573681,2.573047436193939,2.629435495279681
2012-04-03,2.6093342281630525,2.6012414657368104,2.5730474361939395,2.6294354952796812
2012-04-04,2.6093342281630525,2.611579131483637,2.5833851019407663,2.639773161026508
2012-04-05,2.6093342281630525,2.6115791314836376,2.5833851019407668,2.6397731610265085
2012-04-06,2.626116818339524,2.611579131483637,2.5833851019407663,2.639773161026508
2012-04-09,2.620311286794203,2.6283334300501036,2.6001394005072327,2.6565274595929744
2012-04-10,2.6152036507358583,2.6225376853036395,2.5943436557607686,2.6507317148465104
2012-04-11,2.6152036507358583,2.6174386595519215,2.5892446300090506,2.6456326890947923
2012-04-12,2.6152036507358583,2.6174386595519215,2.5892446300090506,2.6456326890947923
2012-04-13,2.6093342281630525,2.6174386595519215,2.5892446300090506,2.6456326890947923
2012-04-16,2.6093342281630525,2.611579131483637,2.5833851019407663,2.639773161026508
2012-04-17,2.6093342281630525,2.6115791314836376,2.5833851019407668,2.6397731610265085
2012-04-18,2.6093342281630525,2.611579131483637,2.5833851019407663,2.639773161026508
2012-04-19,2.598235335095004,2.6115791314836376,2.5833851019407668,2.6397731610265085
2012-04-20,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-04-23,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-04-24,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-04-25,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-04-26,2.6093342281630525,2.600498948611743,2.572304919068872,2.628692978154614
2012-04-27,2.604170070614818,2.611579131483637,2.5833851019407663,2.639773161026508
2012-04-30,2.604170070614818,2.6064236795243394,2.5782296499814685,2.6346177090672103
2012-05-01,2.604170070614818,2.6064236795243385,2.5782296499814676,2.6346177090672094
2012-05-02,2.604170070614818,2.6064236795243394,2.5782296499814685,2.6346177090672103
2012-05-03,2.598235335095004,2.6064236795243385,2.5782296499814676,2.6346177090672094
2012-05-04,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-05-07,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-05-08,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-05-09,2.604170070614818,2.600498948611743,2.572304919068872,2.628692978154614
2012-05-10,2.598235335095004,2.6064236795243394,2.5782296499814685,2.6346177090672103
2012-05-11,2.598235335095004,2.600498948611743,2.572304919068872,2.628692978154614
2012-05-14,2.5930133911138515,2.600498948611743,2.572304919068872,2.628692978154614
2012-05-15,2.587011872725154,2.5952858076342404,2.5670917780913696,2.6234798371771113
2012-05-16,2.575661013056465,2.589294406433409,2.561100376890538,2.61748843597628
2012-05-17,2.575661013056465,2.5779626817189554,2.5497686521760845,2.6061567112618262
2012-05-18,2.570319527636131,2.577962681718955,2.549768652176084,2.606156711261826
2012-05-21,2.587011872725154,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-05-22,2.575661013056465,2.5892944064334094,2.5611003768905385,2.6174884359762802
2012-05-23,2.570319527636131,2.577962681718955,2.549768652176084,2.606156711261826
2012-05-24,2.558776498354456,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-05-25,2.570319527636131,2.5611066304483985,2.5329126009055276,2.5893006599912693
2012-05-28,2.5649493574615367,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-05-29,2.570319527636131,2.567269083526336,2.5390750539834652,2.595463113069207
2012-05-30,2.570319527636131,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-05-31,2.558776498354456,2.572630200821807,2.544436171278936,2.600824230364678
2012-06-01,2.5649493574615367,2.561106630448398,2.532912600905527,2.589300659991269
2012-06-04,2.553343811341229,2.567269083526336,2.5390750539834652,2.595463113069207
2012-06-05,2.558776498354456,2.555683101703391,2.5274890721605203,2.583877131246262
2012-06-06,2.553343811341229,2.561106630448398,2.532912600905527,2.589300659991269
2012-06-07,2.553343811341229,2.5556831017033916,2.5274890721605208,2.5838771312462625
2012-06-08,2.547098670044448,2.5556831017033907,2.52748907216052,2.5838771312462616
2012-06-11,2.553343811341229,2.5494484882869997,2.521254458744129,2.5776425178298705
2012-06-12,2.553343811341229,2.555683101703391,2.5274890721605203,2.583877131246262
2012-06-13,2.553343811341229,2.555683101703391,2.5274890721605203,2.583877131246262
2012-06-14,2.558776498354456,2.555683101703391,2.5274890721605203,2.583877131246262
2012-06-15,2.5817308344235403,2.561106630448398,2.532912600905527,2.589300659991269
2012-06-18,2.575661013056465,2.5840222707549594,2.5558282412120885,2.6122163002978303
2012-06-19,2.575661013056465,2.5779626817189554,2.5497686521760845,2.6061567112618262
2012-06-20,2.570319527636131,2.577962681718955,2.549768652176084,2.606156711261826
2012-06-21,2.558776498354456,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-06-22,2.558776498354456,2.5611066304483985,2.5329126009055276,2.5893006599912693
2012-06-25,2.558776498354456,2.561106630448398,2.532912600905527,2.589300659991269
2012-06-26,2.553343811341229,2.5611066304483985,2.5329126009055276,2.5893006599912693
2012-06-27,2.553343811341229,2.555683101703391,2.5274890721605203,2.583877131246262
2012-06-28,2.553343811341229,2.555683101703391,2.5274890721605203,2.583877131246262
2012-06-29,2.575661013056465,2.555683101703391,2.5274890721605203,2.583877131246262
2012-07-02,2.570319527636131,2.5779626817189554,2.5497686521760845,2.6061567112618262
2012-07-03,2.5649493574615367,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-07-04,2.5649493574615367,2.5672690835263356,2.539075053983465,2.5954631130692065
2012-07-05,2.5649493574615367,2.567269083526336,2.5390750539834652,2.595463113069207
2012-07-06,2.558776498354456,2.5672690835263356,2.539075053983465,2.5954631130692065
2012-07-09,2.547098670044448,2.5611066304483985,2.5329126009055276,2.5893006599912693
2012-07-10,2.547098670044448,2.549448488286999,2.5212544587441283,2.57764251782987
2012-07-11,2.553343811341229,2.5494484882869997,2.521254458744129,2.5776425178298705
2012-07-12,2.558776498354456,2.555683101703391,2.5274890721605203,2.583877131246262
2012-07-13,2.570319527636131,2.561106630448398,2.532912600905527,2.589300659991269
2012-07-16,2.558776498354456,2.572630200821807,2.544436171278936,2.600824230364678
2012-07-17,2.558776498354456,2.561106630448398,2.532912600905527,2.589300659991269
2012-07-18,2.570319527636131,2.5611066304483985,2.5329126009055276,2.5893006599912693
2012-07-19,2.570319527636131,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-07-20,2.570319527636131,2.572630200821807,2.544436171278936,2.600824230364678
2012-07-23,2.5649493574615367,2.5726302008218065,2.5444361712789356,2.6008242303646774
2012-07-24,2.5649493574615367,2.567269083526336,2.5390750539834652,2.595463113069207
2012-07-25,2.5649493574615367,2.5672690835263356,2.539075053983465,2.5954631130692065
2012-07-26,2.5649493574615367,2.567269083526336,2.5390750539834652,2.595463113069207
2012-07-27,2.5649493574615367,2.5672690835263356,2.539075053983465,2.5954631130692065
2012-07-30,2.587011872725154,2.567269083526336,2.5390750539834652,2.595463113069207
2012-07-31,2.5930133911138515,2.589294406433409,2.561100376890538,2.61748843597628
2012-08-01,2.587011872725154,2.595285807634241,2.56709177809137,2.6234798371771118
2012-08-02,2.6311691567662523,2.5892944064334085,2.5611003768905376,2.6174884359762793
2012-08-03,2.67827804276854,2.633377251389369,2.6051832218464983,2.66157128093224
2012-08-06,2.7239235502585,2.6804067225804413,2.6522126930375705,2.708600752123312
2012-08-07,2.733067964077498,2.7259752821807837,2.697781252637913,2.7541693117236545
2012-08-08,2.7239235502585,2.7351042806087857,2.706910251065915,2.7632983101516566
2012-08-09,2.7523860149222616,2.7259752821807837,2.697781252637913,2.7541693117236545
2012-08-10,2.7427736371605955,2.7543897656365433,2.7261957360936724,2.782583795179414
2012-08-13,2.761906873892921,2.7447935921460895,2.7165995626032187,2.7729876216889604
2012-08-14,2.8081971497071487,2.7638945746157484,2.7357005450728775,2.7920886041586193
2012-08-15,2.8437459165561094,2.810106815608378,2.781912786065507,2.838300845151249
2012-08-16,2.826129489167811,2.845595655364006,2.817401625821135,2.873789684906877
2012-08-17,2.8081971497071487,2.8280089252446112,2.7998148957017404,2.856202954787482
2012-08-20,2.8172035149987327,2.8101068156083775,2.7819127860655066,2.8383008451512484
2012-08-21,2.770711962226921,2.819097998227221,2.79090396868435,2.847292027770092
2012-08-22,2.7893229212309465,2.77268481958394,2.7444907900410693,2.800878849126811
2012-08-23,2.7414849771884477,2.7912644047661397,2.763070375223269,2.8194584343090106
2012-08-24,2.761274962339508,2.7435071045600257,2.715313075017155,2.7717011341028965
2012-08-27,2.7414849771884477,2.76326372832074,2.735069698777869,2.791457757863611
2012-08-28,2.751748056367929,2.7435071045600257,2.715313075017155,2.7717011341028965
2012-08-29,2.761274962339508,2.753752882534476,2.7255588529916053,2.781946912077347
2012-08-30,2.751748056367929,2.76326372832074,2.735069698777869,2.791457757863611
2012-08-31,2.770711962226921,2.753752882534476,2.7255588529916053,2.781946912077347
2012-09-03,2.770711962226921,2.7726848195839398,2.744490790041069,2.8008788491268106
2012-09-04,2.7893229212309465,2.77268481958394,2.7444907900410693,2.800878849126811
2012-09-05,2.7893229212309465,2.7912644047661397,2.763070375223269,2.8194584343090106
2012-09-06,2.770711962226921,2.7912644047661397,2.763070375223269,2.8194584343090106
2012-09-07,2.7800607370784824,2.7726848195839398,2.744490790041069,2.8008788491268106
2012-09-10,2.761274962339508,2.782017834538528,2.753823804995657,2.8102118640813987
2012-09-11,2.770711962226921,2.7632637283207395,2.7350696987778687,2.7914577578636104
2012-09-12,2.7800607370784824,2.77268481958394,2.7444907900410693,2.800878849126811
2012-09-13,2.7800607370784824,2.782017834538528,2.753823804995657,2.8102118640813987
2012-09-14,2.8172035149987327,2.782017834538528,2.753823804995657,2.8102118640813987
2012-09-17,2.826129489167811,2.8190979982272206,2.7909039686843498,2.8472920277700915
2012-09-18,2.799108932049177,2.828008925244611,2.79981489570174,2.8562029547874817
2012-09-19,2.8172035149987327,2.801033918607523,2.772839889064652,2.8292279481503937
2012-09-20,2.8172035149987327,2.819097998227221,2.79090396868435,2.847292027770092
2012-09-21,2.826129489167811,2.8190979982272206,2.7909039686843498,2.8472920277700915
2012-09-24,2.8172035149987327,2.828008925244611,2.79981489570174,2.8562029547874817
2012-09-25,2.844327819394758,2.819097998227221,2.79090396868435,2.847292027770092
2012-09-26,2.870169050578645,2.84617657724751,2.817982547704639,2.874370606790381
2012-09-27,2.887590114934288,2.871974246023746,2.843780216480875,2.900168275566617
2012-09-28,2.8786365016777435,2.889365942447893,2.861171912905022,2.9175599719907637
2012-10-01,2.870169050578645,2.8804274229362195,2.8522333933933486,2.9086214524790903
2012-10-02,2.853015971352396,2.8719742460237456,2.8437802164808748,2.9001682755666165
2012-10-03,2.8616292890305104,2.8548500829673347,2.826656053424464,2.8830441125102055
2012-10-04,2.8616292890305104,2.8634488805611213,2.8352548510182505,2.891642910103992
2012-10-05,2.8616292890305104,2.8634488805611213,2.8352548510182505,2.891642910103992
2012-10-08,2.887590114934288,2.8634488805611213,2.8352548510182505,2.891642910103992
2012-10-09,2.887590114934288,2.889365942447893,2.861171912905022,2.9175599719907637
2012-10-10,2.887590114934288,2.8893659424478932,2.8611719129050224,2.917559971990764
2012-10-11,2.887590114934288,2.889365942447893,2.861171912905022,2.9175599719907637
2012-10-12,2.887590114934288,2.8893659424478932,2.8611719129050224,2.917559971990764
