ds,y,yhat,yhat_lower,yhat_upper
2012-02-07,12.72,0.0,-2771.807648699356,2771.807648699356
2012-02-08,12.79,16.833642333570857,-2138.3918832917366,2172.0591679588783
2012-02-09,12.93,8.907076825468506,-2163.9199457553423,2181.7340994062797
2012-02-10,12.79,12.968454418467818,-1946.9969911028584,1972.9338999397942
2012-02-13,12.72,12.595264046692042,10.200715605233142,14.989812488150942
2012-02-14,12.79,12.704829980822394,10.778313928459538,14.63134603318525
2012-02-15,12.86,12.889078067613985,10.966409347741745,14.811746787486225
2012-02-16,12.93,12.916843345554067,11.122994344153115,14.71069234695502
2012-02-17,13.3,12.8943944484872,11.12691598362107,14.66187291335333
2012-02-20,13.45,13.246777164795425,11.495579906505956,14.997974423084894
2012-02-21,13.37,13.421729260200987,11.70239452281211,15.141063997589864
2012-02-22,13.37,13.365666700994305,11.646652920939939,15.084680481048672
2012-02-23,13.45,13.379524317296807,11.673039867653912,15.086008766939702
2012-02-24,13.37,13.46124117496689,11.760793221314367,15.161689128619413
2012-02-27,13.37,13.370398573810418,11.671041285754429,15.069755861866406
2012-02-28,13.3,13.358084171791644,11.66424837933887,15.051919964244417
2012-02-29,13.3,13.296975908710479,11.603547430889638,14.99040438653132
2012-03-01,13.23,13.306301992161185,11.61456367456723,14.99804030975514
2012-03-02,13.3,13.239993671023468,11.549745638920882,14.930241703126054
2012-03-05,13.96,13.30008907382934,11.609886013111858,14.990292134546824
2012-03-06,13.52,13.950359228318742,12.261156330212447,15.639562126425037
2012-03-07,13.67,13.524334796006302,11.835322724797265,15.21334686721534
2012-03-08,13.37,13.639797723231515,11.95099790947789,15.328597536985141
2012-03-09,13.3,13.373484443292906,11.685027122508481,15.06194176407733
2012-03-12,13.37,13.314383028761156,11.625925897931737,15.002840159590576
2012-03-13,13.37,13.38828058673785,11.69999363132556,15.076567542150139
2012-03-14,13.37,13.375778404767912,11.687555459215503,15.064001350320321
2012-03-15,13.52,13.357179578558004,11.66897838713175,15.045380769984257
2012-03-16,13.37,13.506420706247429,11.818291790084707,15.19454962241015
2012-03-19,13.37,13.375038590040937,11.686912417543166,15.063164762538708
2012-03-20,13.37,13.373306142279596,11.68520636253354,15.061405922025651
2012-03-21,13.37,13.375070312521718,11.68698833217013,15.063152292873307
2012-03-22,13.37,13.37107275007317,11.682992229282235,15.059153270864105
2012-03-23,14.03,13.367017447704665,11.678950960689724,15.055083934719606
2012-03-26,13.81,14.020154354100551,12.332089660019953,15.70821904818115
2012-03-27,13.52,13.818435615979704,12.130374551053587,15.506496680905821
2012-03-28,13.67,13.500187752188078,11.812131037695954,15.188244466680201
2012-03-29,13.52,13.654787193228033,11.966730498561917,15.34284388789415
2012-03-30,13.45,13.54372033984224,11.855666151280758,15.231774528403722
2012-04-02,13.45,13.467259549931251,11.77920605317378,15.155313046688722
2012-04-03,13.59,13.448901640601253,11.76084856418511,15.136954717017396
2012-04-04,13.59,13.57923292753422,11.891180812117938,15.267285042950501
2012-04-05,13.59,13.5867571646914,11.898705061702515,15.274809267680286
2012-04-06,13.82,13.589091803987685,11.901040109751497,15.277143498223873
2012-04-09,13.74,13.818783894947423,12.130732409544382,15.506835380350463
2012-04-10,13.67,13.744159439636672,12.05610799051697,15.432210888756373
2012-04-11,13.67,13.661825491012147,11.973774236310305,15.349876745713988
2012-04-12,13.67,13.664267021366008,11.976215781762509,15.352318260969508
2012-04-13,13.59,13.676092152461935,11.988040972735806,15.364143332188064
2012-04-16,13.59,13.598847230963315,11.91079610533566,15.28689835659097
2012-04-17,13.59,13.589678405612263,11.901627281498282,15.277729529726244
2012-04-18,13.59,13.587310784600264,11.899259696666286,15.275361872534242
