ds,y,yhat,yhat_lower,yhat_upper
2012-02-07,-0.2231435513142097,0.0,-2771.807648699356,2771.807648699356
2012-02-08,-0.1743533871447778,-0.03335090593689874,-3065.8822621407817,3065.815560328908
2012-02-09,-0.1508228897345836,-0.20294198546423461,-2106.198223657894,2105.792339686965
2012-02-10,-0.1984509387238383,-0.23556462718786864,-26.88573597255244,26.4146067181767
2012-02-13,-0.2484613592984996,-0.1363192493926247,-0.22536122389658247,-0.047277274888666884
2012-02-14,-0.2231435513142097,-0.1983097741357804,-0.2629667220291439,-0.13365282624241692
2012-02-15,-0.2357223335210698,-0.2719279436977477,-0.3266360620855531,-0.21721982530994227
2012-02-16,-0.2484613592984996,-0.20042420557141455,-0.24967159819944357,-0.15117681294338553
2012-02-17,-0.2357223335210698,-0.26590210854952406,-0.31190022270681605,-0.21990399439223207
2012-02-20,-0.1863295781914934,-0.2303217193517374,-0.27451348584339846,-0.1861299528600763
2012-02-21,-0.2107210313156525,-0.1901183154241174,-0.23354548869611647,-0.14669114215211831
2012-02-22,-0.1625189294977749,-0.21065352852773572,-0.25393534860607725,-0.16737170844939417
2012-02-23,-0.1165338162559515,-0.16101033945510862,-0.20428515908605663,-0.11773551982416061
2012-02-24,-0.0725706928348353,-0.12691608542543265,-0.1699942093505669,-0.0838379615002984
2012-02-27,-0.0202027073175194,-0.06160673117176012,-0.1042619893911837,-0.01895147295233654
2012-02-28,-0.0725706928348353,-0.03353591786705414,-0.07569870831901887,0.008626872584910579
2012-02-29,-0.0408219945202551,-0.057923935332218915,-0.09969989310681071,-0.016147977557627112
2012-03-01,-0.0408219945202551,-0.052307732074950174,-0.09388700388705123,-0.010728460262849113
2012-03-02,-0.0100503358535014,-0.035936915171009734,-0.0774738098788273,0.005599979536807832
2012-03-05,0.0295588022415444,-0.007792796885865261,-0.04932785827494461,0.03374226450321409
2012-03-06,0.0,0.020977243398514388,-0.02049369191840776,0.062448178715436536
2012-03-07,0.009950330853168,0.0143907572377228,-0.02692898929527807,0.055710503770723674
2012-03-08,-0.0408219945202551,-0.006043870735766324,-0.04717537947829071,0.035087638006758064
2012-03-09,-0.0408219945202551,-0.02718152212732043,-0.06815972831612148,0.013796684061480616
2012-03-12,-0.083381608939051,-0.0508645576862132,-0.09176507621167562,-0.009964039160750789
2012-03-13,-0.083381608939051,-0.0805166889996281,-0.12140222681086446,-0.03963115118839175
2012-03-14,-0.083381608939051,-0.08080328161916597,-0.12168689732379775,-0.03991966591453419
2012-03-15,-0.0304592074847085,-0.09176659573456168,-0.13261554771545203,-0.050917643753671325
2012-03-16,-0.083381608939051,-0.017940042805231766,-0.05871136764051924,0.02283128203005571
2012-03-19,-0.0725706928348353,-0.0957793338080185,-0.1364557744038827,-0.05510289321215429
2012-03-20,-0.0512932943875505,-0.0631562989565692,-0.10375728061167033,-0.022555317301468057
2012-03-21,-0.0304592074847085,-0.056856133266234156,-0.09742095395399537,-0.01629131257847294
2012-03-22,-0.0408219945202551,-0.027649355050424457,-0.06820862135123779,0.01290991125038888
2012-03-23,-0.0408219945202551,-0.03893213288850965,-0.07948917469599404,0.0016249089189747448
2012-03-26,-0.0408219945202551,-0.04656173179393383,-0.08709623989229343,-0.006027223695574228
2012-03-27,-0.0512932943875505,-0.03300635881844114,-0.07349454714406657,0.00748182950718429
2012-03-28,-0.0512932943875505,-0.059747950101150485,-0.10018200485275094,-0.019313895349550025
2012-03-29,-0.0512932943875505,-0.04452226752050093,-0.08491523231965056,-0.0041293027213512926
2012-03-30,-0.0408219945202551,-0.05548871353422936,-0.09586357536485463,-0.015113851703604096
2012-04-02,-0.0408219945202551,-0.03955813357649732,-0.0799310466033745,0.00081477945037986
2012-04-03,-0.0304592074847085,-0.038441664063763384,-0.07881217543792474,0.0019288473103979617
2012-04-04,-0.0408219945202551,-0.03511035275130576,-0.07546498963670398,0.005244284134092454
2012-04-05,-0.0202027073175194,-0.03465503128882508,-0.07497991331513079,0.005669850737480629
2012-04-06,-0.0304592074847085,-0.026207345329108286,-0.06649932587123357,0.014084635213016995
2012-04-09,-0.0304592074847085,-0.025148293616518602,-0.06541672731063414,0.015120140077596926
