ds,y,yhat,yhat_lower,yhat_upper
2012-02-07,2.278292400425001,0.0,-2771.807648699356,2771.807648699356
2012-02-08,2.278292400425001,2.366901682790762,-105.4366007452627,110.17040411084423
2012-02-09,2.278292400425001,2.278292400425001,2.242267193606463,2.3143176072435394
2012-02-10,2.269028309465203,2.278292400425001,2.242267193606463,2.3143176072435394
2012-02-13,2.225704048658088,2.2683076956830863,2.232282488864548,2.3043329025016246
2012-02-14,2.2607208888953467,2.2223340407886596,2.1863088339701213,2.258359247607198
2012-02-15,2.2607208888953467,2.263444698256745,2.227419491438207,2.2994699050752834
2012-02-16,2.2607208888953467,2.2607208888953467,2.2246956820768085,2.296746095713885
2012-02-17,2.252343876557299,2.2607208888953467,2.2246956820768085,2.296746095713885
2012-02-20,2.242835088588272,2.2516922648050013,2.215667057986463,2.2877174716235396
2012-02-21,2.242835088588272,2.2420954408784817,2.2060702340599434,2.27812064769702
2012-02-22,2.2607208888953467,2.242835088588272,2.206809881769734,2.2788602954068105
2012-02-23,2.2607208888953467,2.2621121483574345,2.226086941538896,2.2981373551759727
2012-02-24,2.234306252240751,2.2607208888953467,2.2246956820768085,2.296746095713885
2012-02-27,2.2159372862683733,2.2322515712898077,2.1962263644712694,2.268276778108346
2012-02-28,2.2159372862683733,2.2145084434277353,2.178483236609197,2.2505336502462736
2012-02-29,2.1701959049483,2.2159372862683733,2.179912079449835,2.2519624930869115
2012-03-01,2.1210632163706555,2.1666378796724977,2.1306126728539594,2.202663086491036
2012-03-02,2.1701959049483,2.1172413958925174,2.081216189073979,2.1532666027110556
2012-03-05,2.2159372862683733,2.174017725426438,2.1379925186079,2.2100429322449764
2012-03-06,2.188295946591918,2.2194953115441756,2.1834701047256373,2.255520518362714
2012-03-07,2.179286876649552,2.1861458456901177,2.1501206388715794,2.222171052508656
2012-03-08,2.1701959049483,2.178586099855294,2.1425608930367557,2.214611306673832
2012-03-09,2.1983350716202463,2.1694887573685553,2.133463550550017,2.2055139641870936
2012-03-12,2.179286876649552,2.2005238963423994,2.164498689523861,2.2365491031609377
2012-03-13,2.130609828254235,2.1778051995071435,2.141779992688605,2.2138304063256817
2012-03-14,2.1701959049483,2.1268234500657393,2.090798243247201,2.1628486568842775
2012-03-15,2.1210632163706555,2.173275135557051,2.137249928738513,2.2093003423755895
2012-03-16,2.1004689088719117,2.1172413958925174,2.081216189073979,2.1532666027110556
2012-03-19,2.1004689088719117,2.0988669662872432,2.062841759468705,2.1348921731057815
2012-03-20,2.1210632163706555,2.1004689088719117,2.0644437020533735,2.13649411569045
2012-03-21,2.1210632163706555,2.122665158955324,2.0866399521367858,2.1586903657738623
2012-03-22,2.1210632163706555,2.1210632163706555,2.0850380095521173,2.157088423189194
2012-03-23,2.150598735996164,2.1210632163706555,2.0850380095521173,2.157088423189194
2012-03-26,2.188295946591918,2.1528961770075354,2.116870970188997,2.1889213838260737
2012-03-27,2.1412419425852827,2.191228250432687,2.155203043614149,2.2272534572512255
2012-03-28,2.0906287310704004,2.1375818140375284,2.10155660721899,2.1736070208560667
2012-03-29,2.064327903869788,2.0866917470821083,2.05066654026357,2.1227169539006465
2012-03-30,2.080690761080268,2.0622820756666678,2.0262568688481295,2.098307282485206
2012-04-02,2.080690761080268,2.081963557350495,2.045938350531957,2.1179887641690334
2012-04-03,2.080690761080268,2.080690761080268,2.0446655542617296,2.116715967898806
2012-04-04,2.048982334195127,2.080690761080268,2.0446655542617296,2.116715967898806
2012-04-05,2.048982334195127,2.046515872075765,2.0104906652572265,2.082541078894303
2012-04-06,2.0592388343623163,2.0489823341951277,2.0129571273765894,2.085007541013666
2012-04-09,2.048982334195127,2.060036643387382,2.0240114365688435,2.09606185020592
2012-04-10,2.0373166153791646,2.048184525170061,2.012159318351523,2.0842097319885995
2012-04-11,2.064327903869788,2.0364091892977974,2.000383982479259,2.0724343961163356
2012-04-12,2.074428999856292,2.06642899580029,2.0304037889817517,2.102454202618828
2012-04-13,2.069391205826334,2.0752147206586833,2.039189513840145,2.1112399274772216
2012-04-16,2.0955609235597192,2.0689993375010762,2.032974130682538,2.1050245443196145
2012-04-17,2.1114245875328868,2.0975965533214103,2.061571346502872,2.1336217601399485
2012-04-18,2.1162555148025524,2.1126585537086875,2.0766333468901492,2.1486837605272258
2012-04-19,2.1114245875328868,2.1166312918524572,2.080606085033919,2.1526564986709955
2012-04-20,2.1065702090680887,2.111048810482982,2.0750236036644436,2.14707401730152
2012-04-23,2.1114245875328868,2.1061926078506,2.070167401032062,2.1422178146691384
2012-04-24,2.1114245875328868,2.1118021887503753,2.075776981931837,2.1478273955689136
2012-04-25,2.1114245875328868,2.1114245875328868,2.0753993807143485,2.147449794351425
2012-04-26,2.1210632163706555,2.1114245875328868,2.0753993807143485,2.147449794351425
2012-04-27,2.130609828254235,2.1218129638430567,2.0857877570245185,2.157838170661595
2012-04-30,2.130609828254235,2.131352418123622,2.095327211305084,2.1673776249421604
2012-05-01,2.130609828254235,2.130609828254235,2.094584621435697,2.1666350350727734
2012-05-02,2.1412419425852827,2.130609828254235,2.094584621435697,2.1666350350727734
2012-05-03,2.1412419425852827,2.142068969020282,2.1060437622017436,2.17809417583882
2012-05-04,2.1598687907924505,2.1412419425852827,2.1052167357667444,2.177267149403821
2012-05-07,2.1598687907924505,2.1613176931827365,2.125292486364198,2.1973429000012747
2012-05-08,2.1598687907924505,2.1598687907924505,2.1238435839739123,2.195893997610989
2012-05-09,2.150598735996164,2.1598687907924505,2.1238435839739123,2.195893997610989
2012-05-10,2.150598735996164,2.149877658312863,2.1138524514943247,2.185902865131401
2012-05-11,2.1412419425852827,2.150598735996164,2.1145735291776258,2.1866239428147023
2012-05-14,2.1412419425852827,2.1405141178782974,2.104488911059759,2.1765393246968356
2012-05-15,2.1210632163706555,2.1412419425852827,2.1052167357667444,2.177267149403821
2012-05-16,2.1162555148025524,2.1194936000662694,2.083468393247731,2.1555188068848077
2012-05-17,2.1162555148025524,2.115881544380056,2.0798563375615178,2.1519067511985943
2012-05-18,2.1114245875328868,2.1162555148025524,2.080230307984014,2.1522807216210906
2012-05-21,2.130609828254235,2.111048810482982,2.0750236036644436,2.14707401730152
2012-05-22,2.150598735996164,2.1321021655960233,2.096076958777485,2.1681273724145615
2012-05-23,2.1412419425852827,2.1521535871381485,2.1161283803196103,2.188178793956687
2012-05-24,2.130609828254235,2.1405141178782974,2.104488911059759,2.1765393246968356
2012-05-25,2.1412419425852827,2.129782801819236,2.0937575950006977,2.1658080086377742
2012-05-28,2.150598735996164,2.142068969020282,2.1060437622017436,2.17809417583882
2012-05-29,2.1598687907924505,2.1513265607031493,2.115301353884611,2.1873517675216876
2012-05-30,2.1701959049483,2.160589868475751,2.124564661657213,2.1966150752942895
2012-05-31,2.150598735996164,2.170999206731766,2.134973999913228,2.2070244135503043
2012-06-01,2.150598735996164,2.1490743565293973,2.113049149710859,2.1850995633479355
2012-06-04,2.152924318439639,2.150598735996164,2.1145735291776258,2.1866239428147023
2012-06-05,2.152924318439639,2.15310521549338,2.117080008674842,2.1891304223119183
2012-06-06,2.178155014615869,2.152924318439639,2.116899111621101,2.1889495252581774
2012-06-07,2.189416394888408,2.1801176019302515,2.1440923951117132,2.2161428087487898
2012-06-08,2.189416394888408,2.190292369213926,2.1542671623953877,2.2263175760324643
2012-06-11,2.189416394888408,2.189416394888408,2.1533911880698695,2.225441601706946
2012-06-12,2.1838015570040787,2.189416394888408,2.1533911880698695,2.225441601706946
2012-06-13,2.1838015570040787,2.1833648029198027,2.1473395961012645,2.219390009738341
2012-06-14,2.178155014615869,2.1838015570040787,2.1477763501855405,2.219826763822617
2012-06-15,2.171336806384092,2.177715794374627,2.1416905875560888,2.2137410011931653
2012-06-18,2.171336806384092,2.1708064472973256,2.1347812404787874,2.206831654115864
2012-06-19,2.1656192379208883,2.171336806384092,2.135311599565554,2.2073620132026304
2012-06-20,2.1656192379208883,2.1651744928668233,2.129149286048285,2.2011996996853616
2012-06-21,2.171336806384092,2.1656192379208883,2.12959403110235,2.2016444447394266
2012-06-22,2.152924318439639,2.171781551438157,2.135756344619619,2.2078067582566954
2012-06-25,2.201659174404085,2.151492090212023,2.1154668833934847,2.187517297030561
2012-06-26,2.201659174404085,2.2054500491946984,2.16942484237616,2.2414752560132367
2012-06-27,2.201659174404085,2.201659174404085,2.165633967585547,2.2376843812226235
2012-06-28,2.196112848483529,2.201659174404085,2.165633967585547,2.2376843812226235
2012-06-29,2.189416394888408,2.19568142365018,2.1596562168316416,2.231706630468718
2012-07-02,2.1656192379208883,2.1888955065710447,2.1528702997525064,2.224920713389583
2012-07-03,2.152924318439639,2.1637681594545386,2.1277429526360003,2.199793366273077
2012-07-04,2.152924318439639,2.151936835266088,2.1159116284475497,2.187962042084626
2012-07-05,2.152924318439639,2.152924318439639,2.116899111621101,2.1889495252581774
2012-07-06,2.1471001901536506,2.152924318439639,2.116899111621101,2.1889495252581774
2012-07-09,2.128231705849268,2.146647156269386,2.110621949450848,2.1826723630879243
2012-07-10,2.122261538862764,2.1267640076264858,2.0907388008079475,2.162789214445024
2012-07-11,2.10900034392138,2.1217971452562376,2.0857719384376994,2.157822352074776
2012-07-12,2.10900034392138,2.107968812615873,2.0719436057973346,2.143994019434411
