index_code,trading_date,open,high,low,close,volume,missing_ohlc,non_positive_ohlc,high_invalid,low_invalid,ohlc_invalid,zero_volume,hose_disruption,log_close,return,log_return,range_pct,traded_value
VN30,2012-03-09,486.66,492.37,478.99,487.03,24564720,0,0,0,0,0,0,0,6.188325722827997,-0.0041304570084859105,-0.004139010908504659,0.027472640289099227,11963755581.599998
VN30,2012-03-12,483.35,485.99,476.12,482.65,25924400,0,0,0,0,0,0,0,6.179291753294624,-0.00899328583454817,-0.00903396953337321,0.02044960116026107,12512411660.0
VN30,2012-03-13,485.49,490.9,482.87,486.42,21389800,0,0,0,0,0,0,0,6.187072448227671,0.007811043199005496,0.007780694933046561,0.016508367254635854,10404426516.0
VN30,2012-03-14,493.22,495.11,485.6,491.23,21343890,0,0,0,0,0,0,0,6.1969124498865025,0.009888573660622457,0.00984000165883181,0.01935956680170183,10484759084.7
VN30,2012-03-15,489.49,502.82,486.57,502.82,38683080,0,0,0,0,0,0,0,6.220232253172413,0.023593835881358993,0.023319803285910545,0.03231772801400103,19450626285.6
VN30,2012-03-16,506.99,511.8,496.87,496.87,51785610,0,0,0,0,0,0,0,6.208328422464883,-0.01183326041128041,-0.01190383070752965,0.03004810111296719,25730716040.7
VN30,2012-03-19,492.57,500.41,491.02,497.22,19375210,0,0,0,0,0,0,0,6.209032584089006,0.0007044096041217696,0.0007041616241227899,0.018885000603354737,9633741916.2
VN30,2012-03-20,494.82,501.43,494.24,501.29,20306320,0,0,0,0,0,0,0,6.217184775935642,0.008185511443626448,0.008152191846635404,0.014342995072712398,10179355152.800001
VN30,2012-03-21,506.78,513.87,504.76,506.8,34696070,0,0,0,0,0,0,0,6.228116448446984,0.010991641564762844,0.01093167251134286,0.017975532754538306,17583968276.0
VN30,2012-03-22,502.02,508.67,502.02,505.54,24700500,0,0,0,0,0,0,0,6.225627164904625,-0.0024861878453038555,-0.002489283542359111,0.01315425090002776,12487090770.0
VN30,2012-03-23,502.02,514.52,507.94,512.84,26117150,0,0,0,1,1,0,0,6.2399639056845,0.014440004747398927,0.014336740779874901,,13393919206.0
VN30,2012-03-26,517.02,518.09,509.49,517.27,28753200,0,0,0,0,0,0,0,6.248564981900374,0.008638171749473456,0.008601076215874137,0.016625746708682165,14873167764.0
VN30,2012-03-27,514.09,515.73,502.41,502.41,33826440,0,0,0,0,0,0,0,6.219416519414497,-0.028727743731513433,-0.029148462485877324,0.02651221114229413,16994741720.400002
VN30,2012-03-28,499.74,505.25,493.89,504.54,20095550,0,0,0,0,0,0,0,6.223647123072862,0.004239565295276693,0.0042306036583648066,0.022515558726761035,10139008797.0
VN30,2012-03-29,507.21,507.59,497.95,498.48,23528960,0,0,0,0,0,0,0,6.211563468235966,-0.012010940658817915,-0.012083654836895441,0.01933878992136091,11728715980.800001
VN30,2012-03-30,501.05,503.36,496.99,500.07,19134730,0,0,0,0,0,0,0,6.214748088623106,0.0031896966779008107,0.003184620387139958,0.012738216649669055,9568704431.1
VN30,2012-04-03,499.97,506.73,499.65,505.77,16311770,0,0,0,0,0,0,0,6.226082020495819,0.011398404223408765,0.01133393187271281,0.013998457797022443,8250003912.9
VN30,2012-04-04,506.92,507.55,499.97,500.28,15528440,0,0,0,0,0,0,0,6.215167941680706,-0.010854736342606364,-0.010914078815113193,0.01515151515151512,7768567963.2
VN30,2012-04-05,499.29,508.25,498.44,507.35,22504320,0,0,0,0,0,0,0,6.229201100725092,0.014132086031822366,0.014033159044386068,0.019335764265300093,11417566752.0
VN30,2012-04-06,510.36,515.13,509.25,511.51,29506930,0,0,0,0,0,0,0,6.237367135542707,0.008199467823001738,0.008166034817614687,0.0114953764344783,15093089764.3
VN30,2012-04-09,516.64,517.75,513.8,515.64,22525740,0,0,0,0,0,0,0,6.245408847574904,0.008074133448026322,0.008041712032197168,0.007660383213094495,11615172573.6
VN30,2012-04-10,516.42,522.79,514.72,517.4,27702170,0,0,0,0,0,0,0,6.248816269751929,0.003413234039252089,0.0034074221770250546,0.015597216853498139,14333102758.0
VN30,2012-04-11,522.29,527.63,519.55,527.63,31311990,0,0,0,0,0,0,0,6.268395280485149,0.019771936606107543,0.01957901073321988,0.015313761537441087,16521145283.7
VN30,2012-04-12,531.17,540.93,530.07,537.28,35158140,0,0,0,0,0,0,0,6.286519373889176,0.018289331539146803,0.018124093404026986,0.020212924359737754,18889765459.2
VN30,2012-04-13,540.11,540.68,532.3,532.3,39331780,0,0,0,0,0,0,0,6.277207240178711,-0.009268910065515223,-0.009312133710464465,0.015743002066503843,20936306494.0
VN30,2012-04-16,533.26,542.36,530.48,539.17,28106250,0,0,0,0,0,0,0,6.290030920068052,0.012906255870749561,0.012823679889340411,0.02203386686944748,15154046812.499998
VN30,2012-04-17,542.21,546.98,538.03,544.13,32161550,0,0,0,0,0,0,0,6.299188188895255,0.009199324888254257,0.009157268827203247,0.01644827522834625,17500064201.5
VN30,2012-04-18,544.76,551.52,540.63,541.6,37950780,0,0,0,0,0,0,0,6.294527721598065,-0.004649624170694477,-0.004660467297189719,0.020107090103397316,20554142448.0
VN30,2012-04-19,538.54,542.43,532.9,533.68,29899980,0,0,0,0,0,0,0,6.27979640840126,-0.014623338257016338,-0.014731313196805651,0.017857142857142808,15957021326.399998
VN30,2012-04-20,533.68,539.82,529.84,533.74,21762350,0,0,0,0,0,0,0,6.279908829004327,0.00011242692250057473,0.00011242060306759782,0.01869824259002514,11615436689.0
VN30,2012-04-23,535.39,538.98,533.5,533.6,16134950,0,0,0,0,0,0,0,6.279646494601414,-0.00026229999625282385,-0.0002623344029135666,0.010269865067466301,8609609320.0
VN30,2012-04-24,534.82,536.0,528.84,534.89,18822090,0,0,0,0,0,0,0,6.282061118279256,0.0024175412293852006,0.00241462367784262,0.013385929817345564,10067747720.1
VN30,2012-04-25,541.63,543.73,538.4,542.78,24328170,0,0,0,0,0,0,0,6.296704081298096,0.014750696404868258,0.01464296301884005,0.009819816500239584,13204844112.599998
VN30,2012-04-26,542.78,544.92,538.06,538.1,22637170,0,0,0,0,0,0,0,6.288044416495374,-0.008622277902649245,-0.008659664802721956,0.012748559747258898,12181061177.0
VN30,2012-04-27,541.77,542.85,538.19,541.2,18517320,0,0,0,0,0,0,0,6.293788896296633,0.005761010964504765,0.005744479801258251,0.00861049519586099,10021573584.0
VN30,2012-05-02,541.77,545.52,537.51,539.72,24514390,0,0,0,0,0,0,0,6.291050486562587,-0.0027346637102735327,-0.0027384097340457103,0.014841028681538557,13230906570.800001
VN30,2012-05-03,538.98,541.83,532.05,536.1,24058930,0,0,0,0,0,0,0,6.284320710833492,-0.006707181501519277,-0.0067297757290951665,0.01824286513710145,12897992373.0
VN30,2012-05-04,536.81,545.21,536.81,542.5,27040280,0,0,0,0,0,0,0,6.296188085414615,0.011938071255362726,0.01186737458112308,0.015483870967742104,14669351900.0
VN30,2012-05-07,548.0,552.54,546.4,552.3,27745500,0,0,0,0,0,0,0,6.314091376907141,0.01806451612903226,0.017903291492526563,0.011117146478363184,15323839649.999998
VN30,2012-05-08,554.29,561.45,552.53,557.02,38157830,0,0,0,0,0,0,0,6.322601145925385,0.008546080028969838,0.008509769018243851,0.016013787655739603,21254674466.6
VN30,2012-05-09,556.77,560.55,554.5,557.35,26645270,0,0,0,0,0,0,0,6.323193408835633,0.0005924383325555116,0.0005922629102474986,0.0108549385484883,14850741234.5
VN30,2012-05-10,559.17,561.44,551.62,554.74,32479070,0,0,0,0,0,0,0,6.318499535512331,-0.004682874315959484,-0.004693873323302178,0.01770198651620588,18017439291.8
VN30,2012-05-11,554.92,556.7,554.35,547.94,24157180,0,0,0,1,1,0,0,6.306165791902557,-0.01225799473627276,-0.012333743609773684,,13236685209.2
VN30,2012-05-14,543.51,548.57,536.25,536.35,29196100,0,0,0,0,0,0,0,6.2847869330434385,-0.02115195094353406,-0.021378858859118388,0.022970075510394424,15659328235.0
VN30,2012-05-15,533.01,535.84,523.01,522.9,30385460,0,0,0,1,1,0,0,6.259390241194085,-0.02507690873496793,-0.02539669184935356,,15888557034.0
VN30,2012-05-16,522.7,527.27,516.04,519.7,24856130,0,0,0,0,0,0,0,6.253251722014396,-0.006119716963090327,-0.006138519179688551,0.02160862035789882,12917730761.000002
VN30,2012-05-17,519.97,523.99,513.46,513.46,19892170,0,0,0,0,0,0,0,6.241172129547743,-0.012006927073311524,-0.012079592466653466,0.020507926615510402,10213833608.2
VN30,2012-05-18,510.69,510.7,500.21,504.61,29219270,0,0,0,0,0,0,0,6.223785853687958,-0.017236006699645534,-0.017386275859784917,0.020788331582806543,14744335834.7
VN30,2012-05-21,507.94,518.93,507.58,518.86,15988150,0,0,0,0,0,0,0,6.251634097258639,0.02823963060581436,0.02784824357068061,0.02187487954361478,8295611509.0
VN30,2012-05-22,520.69,523.83,515.18,516.86,18684970,0,0,0,0,0,0,0,6.247772044800624,-0.003854604324866062,-0.003862052458014631,0.0167356731029681,9657513594.2
VN30,2012-05-23,512.42,516.27,508.35,508.45,18270990,0,0,0,0,0,0,0,6.231366882237147,-0.016271330727856692,-0.016405162563477127,0.015576752876388945,9289884865.5
VN30,2012-05-24,504.2,509.76,499.93,501.58,18293420,0,0,0,0,0,0,0,6.217763116115492,-0.013511653063231432,-0.013603766121654814,0.019598070098488744,9175613603.6
VN30,2012-05-25,507.43,514.59,507.43,514.27,16691520,0,0,0,0,0,0,0,6.242748419366502,0.025300051836197657,0.024985303251010116,0.013922647636455607,8583947990.4
VN30,2012-05-28,521.47,521.47,511.56,513.44,18686950,0,0,0,0,0,0,0,6.241133177361547,-0.0016139382036671757,-0.0016152420049548866,0.019301184169523262,9594627608.000002
VN30,2012-05-29,510.47,512.33,508.55,510.81,12832450,0,0,0,0,0,0,0,6.235997701100662,-0.005122312246805927,-0.0051354762608850635,0.007400011746050449,6554943784.5
VN30,2012-05-30,513.01,515.93,511.63,513.38,13465860,0,0,0,0,0,0,0,6.241016311698493,0.005031224917288135,0.005018610597830708,0.008375861934629232,6913103206.8
VN30,2012-05-31,508.88,511.69,506.35,507.07,12134860,0,0,0,0,0,0,0,6.228649061121947,-0.01229109042035137,-0.01236725057654553,0.010531090381998492,6153223460.2
VN30,2012-06-01,509.06,509.52,504.6,505.65,10867510,0,0,0,0,0,0,0,6.22584473034818,-0.002800402311317951,-0.002804330773767738,0.009730050430139345,5495156431.5
VN30,2012-06-04,503.83,504.28,492.89,492.89,24662290,0,0,0,0,0,0,0,6.200286025414635,-0.02523484623751604,-0.025558704933544618,0.023108604353912612,12155796118.1
VN30,2012-06-05,491.62,498.02,490.63,498.02,16852650,0,0,0,0,0,0,0,6.210640236860806,0.010408001785388254,0.010354211446171213,0.014838761495522242,8392956753.0
VN30,2012-06-06,498.66,504.99,498.48,504.11,13196930,0,0,0,0,0,0,0,6.22279449822569,0.012228424561262718,0.012154261364884178,0.01291384816805854,6652704382.3
VN30,2012-06-07,508.47,512.96,506.39,509.41,22683510,0,0,0,0,0,0,0,6.233253193291032,0.010513578385669797,0.01045869506534114,0.012897273316189414,11555206829.1
VN30,2012-06-08,509.41,515.88,508.15,508.15,22572550,0,0,0,0,0,0,0,6.230776679583776,-0.0024734496770775216,-0.0024765137072559895,0.01521204368788747,11470241282.5
VN30,2012-06-11,508.09,512.94,506.52,509.99,19853360,0,0,0,0,0,0,0,6.234391117682998,0.0036209780576601514,0.003614438099222461,0.012588482127100674,10125015066.4
VN30,2012-06-12,508.38,509.64,505.27,506.49,15637390,0,0,0,0,0,0,0,6.227504580157212,-0.006862879664307098,-0.006886537525786274,0.008628008450314922,7920181661.1
VN30,2012-06-13,507.51,507.6,503.16,504.19,19132000,0,0,0,0,0,0,0,6.22295318115769,-0.00454105707911312,-0.004551398999521616,0.008806204010392903,9646163080.0
VN30,2012-06-14,501.01,504.1,498.63,500.24,18984350,0,0,0,0,0,0,0,6.215087983259043,-0.00783434816239903,-0.00786519789864748,0.010934751319366758,9496731244.0
VN30,2012-06-15,501.4,509.25,500.65,507.94,41932730,0,0,0,0,0,0,0,6.230363330366698,0.015392611546457768,0.015275347107655435,0.016931133598456556,21299310876.2
VN30,2012-06-18,512.35,514.55,508.64,510.81,22566550,0,0,0,0,0,0,0,6.235997701100662,0.005650273654368654,0.005634370733964111,0.01156985963469777,11527219405.5
VN30,2012-06-19,508.37,510.59,505.02,506.67,12686660,0,0,0,0,0,0,0,6.227859904097939,-0.00810477476948368,-0.00813779700272299,0.010993348727968881,6427950022.2
VN30,2012-06-20,507.22,510.37,504.02,508.23,10659030,0,0,0,0,0,0,0,6.2309341010209645,0.0030789271123217166,0.003074196923025241,0.012494343112370427,5417238816.900001
VN30,2012-06-21,504.85,507.84,504.52,504.71,13235290,0,0,0,0,0,0,0,6.22398400690067,-0.0069259980717392144,-0.006950094120294459,0.0065780349111370755,6679983215.9
VN30,2012-06-22,503.97,504.21,499.4,500.34,17344890,0,0,0,0,0,0,0,6.215287867326949,-0.00865843751857498,-0.008696139573721062,0.009613462845265224,8678342262.6
VN30,2012-06-25,499.37,503.58,496.43,498.09,16440300,0,0,0,0,0,0,0,6.210780783587805,-0.0044969420793860015,-0.00450708373914388,0.01435483547150109,8188749027.0
VN30,2012-06-26,496.72,496.72,492.34,493.73,17757760,0,0,0,0,0,0,0,6.201988809065814,-0.008753438133670577,-0.008791974521990653,0.008871245417536006,8767538844.800001
VN30,2012-06-27,494.63,497.29,492.77,492.77,13389820,0,0,0,0,0,0,0,6.200042533742876,-0.0019443825572682538,-0.001946275322938007,0.009172636321204698,6598101601.4
VN30,2012-06-28,492.5,493.38,489.94,491.71,11860590,0,0,0,0,0,0,0,6.197889111815318,-0.002151104977981655,-0.0021534219275585187,0.00699599357344776,5831970708.9
VN30,2012-06-29,494.07,495.56,492.48,497.73,9128190,0,0,1,0,1,0,0,6.210057761323374,0.012242988753533579,0.012168649508056184,,4543374008.7
VN30,2012-07-02,496.45,498.47,493.4,492.66,12212060,0,0,0,1,1,0,0,6.199819280948752,-0.01018624555481884,-0.01023848037462205,,6016393479.6
VN30,2012-07-03,489.92,491.0,488.77,486.95,14683870,0,0,0,1,1,0,0,6.188161448407208,-0.011590143303698341,-0.011657832541543733,,7150310496.5
VN30,2012-07-04,487.8,490.86,485.42,485.42,8391490,0,0,0,0,0,0,0,6.185014495575113,-0.00314200636615658,-0.0031469528320950957,0.011206789996291867,4073397075.8
VN30,2012-07-05,485.56,488.82,483.75,488.82,9448850,0,0,0,0,0,0,0,6.191994323550605,0.0070042437476822705,0.0069798279754920145,0.010371916042715095,4618786857.0
VN30,2012-07-06,489.41,493.74,488.99,490.64,10898270,0,0,0,0,0,0,0,6.195710661317729,0.003723251912769454,0.0037163377671234343,0.009681232675688897,5347127192.8
VN30,2012-07-09,487.62,488.99,487.62,482.49,10271450,0,0,0,1,1,0,0,6.178960195175666,-0.016610957117234593,-0.01675046614206277,,4955871910.5
VN30,2012-07-10,482.21,484.13,479.58,479.58,8040590,0,0,0,0,0,0,0,6.172910720865983,-0.0060312130821364995,-0.006049474309683056,0.009487468201342865,3856106152.2
VN30,2012-07-11,479.15,482.81,479.15,481.57,6954660,0,0,0,0,0,0,0,6.177051599695558,0.00414946411443351,0.004140878829574923,0.007600141204809322,3349155616.2
VN30,2012-07-12,479.88,483.68,479.54,483.12,8347310,0,0,0,0,0,0,0,6.1802650699996455,0.003218639034823667,0.0032134703040878065,0.008569299552906083,4032752407.2
VN30,2012-07-13,484.56,492.36,484.56,492.36,16376060,0,0,0,0,0,0,0,6.199210156242095,0.0191256830601092,0.01894508624244917,0.015842066780404604,8062916901.6
VN30,2012-07-16,493.47,494.06,488.08,488.63,10311370,0,0,0,0,0,0,0,6.191605556856875,-0.007575757575757569,-0.007604599385219402,0.012238298917381287,5038444723.1
VN30,2012-07-17,484.7,493.39,484.62,493.04,12630900,0,0,0,0,0,0,0,6.200590306653988,0.00902523381699849,0.00898474979711228,0.017787603439883136,6227538936.0
VN30,2012-07-18,493.12,495.61,491.73,494.11,12593700,0,0,0,0,0,0,0,6.202758164464956,0.0021702093136459766,0.0021678578109680657,0.007852502479205025,6222673107.0
VN30,2012-07-19,493.03,502.6,493.03,502.6,25713470,0,0,0,0,0,0,0,6.2197946251094915,0.017182408775374025,0.0170364606445359,0.019040986868285016,12923590022.0
VN30,2012-07-20,507.48,507.98,497.43,497.43,26190500,0,0,0,0,0,0,0,6.209454843181391,-0.010286510147234362,-0.010339781928100145,0.021209014333675114,13027940415.0
VN30,2012-07-23,496.99,500.33,495.08,495.86,13993500,0,0,0,0,0,0,0,6.2062936288181065,-0.0031562229861488156,-0.00316121436328487,0.010587665873432017,6938816910.0
VN30,2012-07-24,494.22,495.23,489.25,491.34,14977060,0,0,0,0,0,0,0,6.197136352510152,-0.009115476142459666,-0.009157276307954376,0.012170798225261568,7358828660.4
VN30,2012-07-25,488.13,491.43,487.63,488.37,13740230,0,0,0,0,0,0,0,6.191073315288528,-0.006044694101843828,-0.006063037221624157,0.0077809857280340955,6710316125.1
VN30,2012-07-26,488.89,492.65,488.62,490.78,11820710,0,0,0,0,0,0,0,6.19599596221021,0.0049347830538319926,0.0049226469216820945,0.0082114185582134,5801368053.799999
VN30,2012-07-27,493.12,493.88,488.47,489.61,13734720,0,0,0,0,0,0,0,6.193609155826134,-0.0023839602265780524,-0.002386806384076401,0.01104961091480968,6724656259.2
VN30,2012-07-30,486.88,492.95,486.57,492.29,11244180,0,0,0,0,0,0,0,6.199067973740459,0.0054737444088150955,0.005458817914325564,0.012959840744276738,5535397372.2
VN30,2012-07-31,491.89,493.76,491.18,491.98,7602800,0,0,0,0,0,0,0,6.198438065259554,-0.00062971013020785,-0.0006299084809056055,0.005244115614455839,3740425544.0
VN30,2012-08-01,491.0,491.26,487.65,489.76,9531560,0,0,0,0,0,0,0,6.193915475197103,-0.004512378551973728,-0.004522590062451037,0.007370957203528287,4668176825.6
VN30,2012-08-02,492.43,495.69,492.15,494.12,6915300,0,0,0,0,0,0,0,6.202778402668613,0.008902319503430345,0.008862927471509963,0.0071642515988019516,3416988036.0
VN30,2012-08-03,496.54,498.31,495.96,497.38,6726430,0,0,0,0,0,0,0,6.2093543214736435,0.0065975876305350845,0.006575918805030945,0.004724757730507907,3345591753.4
VN30,2012-08-06,497.9,503.89,497.9,502.97,15402530,0,0,0,0,0,0,0,6.220530526173959,0.01123889179299531,0.011176204700315218,0.011909259001530923,7747010514.1
VN30,2012-08-07,503.36,505.72,502.07,502.07,8888470,0,0,0,0,0,0,0,6.218739552201641,-0.0017893711354554087,-0.0017909739723176443,0.007269902603222726,4462634132.9
VN30,2012-08-08,501.7,504.0,500.49,503.74,7855210,0,0,0,0,0,0,0,6.222060261947232,0.0033262294102416323,0.003320709745590733,0.00696788025568744,3956983485.4
VN30,2012-08-09,504.94,509.11,504.87,508.58,12453210,0,0,0,0,0,0,0,6.231622528581321,0.009608131178782564,0.009562266634088878,0.008336938141492015,6333453541.8
VN30,2012-08-10,509.28,509.28,505.8,506.6,9349540,0,0,0,0,0,0,0,6.227721737567575,-0.003893192811357027,-0.0039007910137458524,0.006869324911172446,4736476964.0
VN30,2012-08-13,505.09,508.99,504.37,508.99,7181270,0,0,0,0,0,0,0,6.232428369992108,0.0047177260165811585,0.004706632424532842,0.009076799151260348,3655194617.3
VN30,2012-08-14,509.76,514.8,507.73,513.36,30324580,0,0,0,0,0,0,0,6.24097735344226,0.008585630366019004,0.008548983450152647,0.01377201184354047,15567426388.800001
VN30,2012-08-15,514.16,517.67,513.83,516.05,14848140,0,0,0,0,0,0,0,6.246203660011942,0.005239987533115054,0.005226306569682038,0.007441139424474215,7662382646.999999
VN30,2012-08-16,516.79,518.84,513.08,514.47,8720020,0,0,0,0,0,0,0,6.2431372445361655,-0.003061718825695059,-0.003066415475776907,0.011195988104262622,4486188689.400001
VN30,2012-08-17,514.66,517.06,513.46,515.55,13380680,0,0,0,0,0,0,0,6.2452342919639525,0.002099247769549173,0.0020970474277870466,0.006982833866744078,6898409573.999999
VN30,2012-08-20,517.47,521.75,516.62,521.28,14521720,0,0,0,0,0,0,0,6.25628732541368,0.011114343904568003,0.011053033449727856,0.009841160220994467,7569882201.599999
VN30,2012-08-21,510.61,510.61,495.59,496.39,27332260,0,0,0,0,0,0,0,6.207361908083219,-0.04774785144260285,-0.04892541733046141,0.03025846612542565,13567460541.4
VN30,2012-08-22,480.87,489.87,480.82,486.32,26402160,0,0,0,0,0,0,0,6.186866843440467,-0.02028646830113423,-0.02049506464275197,0.018609146241158107,12839898451.2
VN30,2012-08-23,472.85,472.85,463.11,464.83,22651350,0,0,0,0,0,0,0,6.141671747344679,-0.04418901135055109,-0.04519509609578787,0.020953897123679645,10529027020.5
VN30,2012-08-24,448.65,475.38,446.14,472.75,38805910,0,0,0,0,0,0,0,6.158566707538567,0.017038487188864693,0.016894960193887698,0.06185087255420414,18345493952.5
VN30,2012-08-27,466.52,468.0,454.84,456.32,19878860,0,0,0,0,0,0,0,6.1231943177858765,-0.034754098360655794,-0.0353723897526903,0.0288394109396915,9071121395.2
VN30,2012-08-28,449.91,454.98,446.83,454.1,15574190,0,0,0,0,0,0,0,6.118317438103905,-0.004865007012622602,-0.004876879681971147,0.0179475886368642,7072239679.0
VN30,2012-08-29,458.04,463.0,457.34,459.64,17012200,0,0,0,0,0,0,0,6.1304435743894325,0.012199955956837538,0.012126136285527167,0.012313984857714788,7819487608.0
VN30,2012-08-30,461.5,468.59,459.54,465.42,13932960,0,0,0,0,0,0,0,6.142940223730835,0.012575058741624012,0.012496649341402488,0.01944480254393871,6484678243.2
VN30,2012-08-31,465.35,468.25,463.1,465.29,12040870,0,0,0,0,0,0,0,6.142660867108804,-0.00027931760560351293,-0.00027935662203137923,0.011068365965311907,5602496402.3
VN30,2012-09-04,466.57,474.91,466.57,472.78,10106670,0,0,0,0,0,0,0,6.1586301640127346,0.016097487588385695,0.015969296903930896,0.017640340115910216,4778231442.599999
VN30,2012-09-05,473.19,475.95,466.06,469.46,16843580,0,0,0,0,0,0,0,6.151583098000741,-0.007022293667244828,-0.0070470660119932305,0.021066757551229044,7907387066.799999
VN30,2012-09-06,466.77,469.31,463.62,463.63,10712960,0,0,0,0,0,0,0,6.139086820329655,-0.012418523409875148,-0.01249627767108663,0.012272717468671134,4966849644.8
VN30,2012-09-07,463.95,467.26,462.41,465.94,11558410,0,0,0,0,0,0,0,6.144056870471156,0.004982421327351494,0.00497005014150087,0.010409065544919873,5385525555.4
VN30,2012-09-10,463.93,465.94,452.9,455.59,19762320,0,0,0,0,0,0,0,6.121593282254004,-0.022213160492767337,-0.022463588217151553,0.028622226124366254,9003515368.8
VN30,2012-09-11,449.72,453.99,449.61,453.39,13463990,0,0,0,0,0,0,0,6.116752682250139,-0.004828903180491229,-0.004840600003864992,0.009660557136240313,6104438426.099999
VN30,2012-09-12,453.2,457.49,452.92,453.96,13243200,0,0,0,0,0,0,0,6.118009088432938,0.00125719579170247,0.0012564061827990969,0.010066966252533248,6011883072.0
VN30,2012-09-13,453.87,456.11,452.35,456.11,12860540,0,0,0,0,0,0,0,6.122734008493749,0.004736100096924822,0.004724920060811044,0.008243625441231263,5865820899.400001
VN30,2012-09-14,463.13,465.92,460.16,463.9,17439820,0,0,0,0,0,0,0,6.1396690117576975,0.017079213347657385,0.016935003263948367,0.012416469066609164,8090332498.0
VN30,2012-09-17,464.18,472.47,464.18,468.32,12867500,0,0,0,0,0,0,0,6.149151822943575,0.009527915499029982,0.009482811185877793,0.0177015715749915,6026107600.0
